"yearID","lgID","salary","POS","GS","PO","A","E","DP","AB","R","H","X2B","X3B","HR","RBI","BB","SO","IBB","HBP","SH","SF","GIDP"
2002,"AL",200001,"SS",8,16,18,6,5,66,10,14,2,3,2,7,3,25,1,1,3,1,1
2005,"AL",325001,"SS",6,15,28,1,7,59,5,12,2,3,1,3,1,17,1,2,5,1,1
2005,"AL",325001,"3B",2,6,7,1,3,59,5,12,2,3,1,3,1,17,1,2,5,1,1
2005,"AL",325001,"2B",7,9,17,2,5,59,5,12,2,3,1,3,1,17,1,2,5,1,1
2005,"AL",325001,"1B",1,11,2,1,1,59,5,12,2,3,1,3,1,17,1,2,5,1,1
2006,"NL",335001,"3B",3,3,5,1,1,100,10,27,2,1,6,14,8,30,2,3,1,1,2
2006,"NL",335001,"1B",6,35,4,1,2,100,10,27,2,1,6,14,8,30,2,3,1,1,2
2006,"NL",335001,"2B",13,33,47,3,14,100,10,27,2,1,6,14,8,30,2,3,1,1,2
2006,"NL",335001,"SS",1,1,2,1,1,100,10,27,2,1,6,14,8,30,2,3,1,1,2
2007,"AL",500001,"SS",2,2,7,2,3,53,8,12,2,2,1,5,4,23,1,2,1,1,1
2007,"AL",500001,"3B",10,13,29,1,6,53,8,12,2,2,1,5,4,23,1,2,1,1,1
2009,"NL",500001,"3B",1,1,2,1,1,26,2,1,1,1,1,2,1,10,1,1,2,2,2
2009,"NL",500001,"2B",4,5,9,1,6,26,2,1,1,1,1,2,1,10,1,1,2,2,2
2009,"NL",500001,"SS",1,1,1,1,1,26,2,1,1,1,1,2,1,10,1,1,2,2,2
2007,"NL",380001,"P",1,3,10,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2008,"NL",398001,"P",1,4,19,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2009,"AL",427501,"P",1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,"AL",427501,"P",1,2,9,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"AL",870001,"P",1,2,25,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,"AL",1750001,"P",1,2,16,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,"AL",3150001,"P",1,3,15,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"AL",5250001,"P",1,4,13,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"AL",5250001,"P",1,4,15,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"AL",5250001,"P",1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,"NL",416501,"P",1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"NL",670001,"P",1,4,10,1,2,7,1,1,1,1,1,1,2,6,1,1,1,1,1
1986,"NL",720001,"P",1,2,13,1,3,6,1,1,1,1,1,1,1,6,1,1,1,1,1
1987,"NL",840001,"P",1,4,9,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
1988,"AL",850001,"P",1,6,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"AL",1425001,"P",1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",1200001,"P",1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,"NL",2791667,"P",1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,"NL",2791668,"P",1,2,8,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,"NL",2691668,"P",1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
1994,"AL",2025001,"P",1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,"AL",2561114,"P",1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,"AL",2100001,"P",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,"NL",400001,"P",1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"NL",740001,"OF",28,44,2,1,2,97,16,26,3,3,1,8,16,21,1,4,2,1,3
1986,"AL",1000001,"OF",119,246,6,10,2,509,81,147,26,8,9,45,47,79,1,11,3,3,11
1987,"AL",500001,"OF",32,53,3,6,1,168,27,43,8,2,4,9,25,32,1,5,1,3,2
1989,"NL",400001,"OF",130,290,4,3,1,483,90,153,35,5,22,80,77,96,4,12,2,8,8
1990,"NL",1458335,"OF",114,255,7,13,3,467,73,143,28,10,10,43,59,70,4,7,2,7,3
1991,"NL",2041668,"OF",99,135,6,6,3,354,59,98,20,2,8,45,51,65,4,10,3,3,5
1992,"NL",1750001,"OF",32,61,3,4,1,159,24,40,9,3,7,34,18,38,2,4,1,5,2
1993,"NL",1000001,"OF",45,105,2,3,1,200,36,58,6,5,7,25,44,43,3,6,4,3,4
1994,"AL",750001,"OF",2,3,2,1,1,60,14,13,4,1,1,3,12,19,1,2,1,2,3
1994,"AL",109001,"OF",3,9,1,1,1,8,1,2,1,1,1,3,1,3,1,1,1,1,1
1995,"AL",115001,"OF",30,61,3,1,1,105,12,25,6,1,4,16,13,23,3,2,3,2,5
1996,"AL",130001,"OF",19,51,1,2,1,79,10,20,3,1,5,11,4,21,1,4,1,1,1
1997,"NL",150001,"1B",7,59,6,1,2,194,30,56,14,2,10,36,29,37,2,1,1,2,4
1997,"NL",150001,"OF",36,54,5,1,1,194,30,56,14,2,10,36,29,37,2,1,1,2,4
1998,"NL",260001,"OF",21,43,1,2,1,129,19,26,7,1,3,14,11,27,1,4,1,4,2
1998,"NL",260001,"1B",5,31,5,1,4,129,19,26,7,1,3,14,11,27,1,4,1,4,2
2007,"NL",380001,"P",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"AL",335001,"P",38,17,29,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1986,"AL",450001,"P",34,11,33,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,"AL",540001,"P",20,10,20,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",102001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,"NL",1440001,"SS",159,265,550,15,112,538,71,149,23,4,7,55,66,28,12,3,10,3,14
1986,"NL",1940001,"SS",145,230,454,16,97,515,68,145,20,5,1,55,80,28,14,3,12,4,10
1987,"NL",1940001,"SS",154,246,517,11,112,601,105,183,41,5,1,76,90,37,4,2,13,5,10
1988,"NL",2340001,"SS",151,235,520,23,80,576,81,156,28,2,4,52,75,44,3,2,13,8,8
1989,"NL",2240001,"SS",153,210,484,18,74,594,83,163,31,9,3,51,56,38,4,3,12,4,11
1990,"NL",1975001,"SS",138,213,379,13,67,513,62,131,22,2,2,51,62,34,5,3,8,11,9
1991,"NL",2225001,"SS",149,245,388,9,80,551,97,158,31,4,4,51,84,37,3,2,7,2,9
1992,"NL",2000001,"SS",129,233,421,11,83,519,74,154,21,3,1,32,60,35,5,1,13,2,12
1993,"NL",3000001,"SS",132,252,452,20,99,546,76,158,23,7,2,54,44,19,2,2,8,8,12
1994,"NL",3000001,"SS",95,136,292,9,68,382,52,101,19,4,4,31,39,27,4,1,11,5,4
1995,"NL",3000001,"SS",42,61,130,8,29,157,17,32,6,2,1,12,18,13,1,3,6,3,7
1996,"NL",3500001,"SS",51,91,163,9,37,228,37,65,11,3,3,19,26,10,1,3,8,1,6
1988,"NL",65001,"P",33,13,20,4,1,54,3,7,2,1,1,1,2,12,1,1,9,1,2
1989,"NL",275001,"P",28,12,12,2,3,42,3,5,1,2,1,4,5,10,1,1,6,1,2
1990,"NL",190001,"P",14,6,6,1,1,24,3,3,1,1,1,1,2,2,1,1,5,1,1
1991,"NL",365001,"P",11,4,7,1,1,13,2,3,1,1,1,1,2,6,1,1,2,1,1
1992,"NL",410001,"P",12,4,14,2,2,27,2,2,1,1,1,3,3,12,1,1,4,1,1
1993,"NL",1025001,"P",15,8,15,1,1,28,3,7,2,1,1,6,2,12,1,1,4,2,1
1994,"NL",1100001,"P",22,13,22,1,2,38,3,6,2,1,1,2,5,10,1,1,7,1,1
1997,"NL",435001,"P",16,7,25,2,2,31,3,6,2,2,1,4,2,17,1,1,7,1,1
1998,"NL",975001,"P",9,4,6,1,3,15,2,2,1,1,1,2,3,7,1,1,2,1,1
1989,"AL",100001,"P",27,10,14,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,"AL",355001,"P",24,11,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"NL",403001,"OF",77,136,5,2,2,336,62,99,21,5,16,56,47,68,4,3,2,4,6
2010,"NL",407001,"OF",83,156,5,4,3,359,56,89,20,6,18,53,36,68,2,3,1,4,6
2011,"NL",429001,"OF",120,217,6,6,1,477,68,136,33,10,16,60,47,94,8,5,1,8,10
2012,"AL",2415001,"OF",59,116,4,3,1,384,56,93,24,3,15,53,51,99,8,6,1,4,5
2013,"AL",3675001,"OF",52,115,2,1,1,369,50,94,28,1,9,41,40,95,5,4,1,1,11
2014,"NL",4500001,"OF",119,220,6,2,2,444,56,119,32,6,13,49,70,88,4,5,1,5,10
2015,"AL",6000001,"OF",92,164,7,2,2,396,55,99,32,6,13,43,48,100,5,5,2,6,16
2016,"AL",6750001,"OF",92,156,8,2,2,379,63,95,16,1,17,64,49,90,2,9,1,5,12
1998,"NL",170001,"P",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"NL",502001,"P",1,1,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,"NL",512501,"P",1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"NL",1475001,"P",1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1986,"NL",200001,"P",33,8,46,2,5,60,3,6,1,1,1,4,3,20,1,1,10,1,1
1987,"NL",250001,"P",37,16,44,1,5,77,7,11,2,2,1,7,4,15,1,2,15,1,1
1988,"NL",450001,"P",23,17,34,2,7,43,4,8,2,1,1,1,2,9,1,1,8,1,1
1989,"NL",650001,"P",18,5,28,3,1,29,4,6,1,1,1,1,1,2,1,1,5,1,1
1990,"NL",860001,"P",22,5,28,4,4,41,2,8,2,2,1,3,1,10,1,1,8,1,2
1991,"NL",2225001,"P",36,13,40,4,6,72,4,14,4,1,1,11,4,9,1,2,14,2,1
1992,"NL",2525001,"P",23,7,30,1,3,50,3,7,3,1,1,4,3,12,1,1,4,1,1
1993,"NL",2725001,"P",15,9,9,1,3,26,1,3,1,1,1,1,1,7,1,1,5,1,1
1994,"NL",3125001,"P",25,9,41,1,2,58,3,13,2,1,1,3,1,12,1,1,3,1,1
1995,"AL",1525001,"P",22,6,19,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,"NL",400001,"P",17,2,14,2,2,27,3,5,1,1,1,4,1,7,1,1,3,1,1
2011,"AL",419001,"1B",108,885,60,8,88,428,39,101,25,1,16,56,56,106,5,4,1,5,11
2012,"AL",495101,"1B",130,1095,71,5,120,484,50,106,15,1,20,52,50,112,3,2,1,3,13
2013,"AL",514001,"1B",122,1036,61,6,102,455,54,109,20,1,21,51,65,120,2,3,1,2,12
2014,"AL",2637501,"1B",67,589,32,3,61,249,29,51,14,1,8,31,25,67,1,3,1,3,9
2015,"AL",1000001,"1B",72,667,45,5,75,297,45,68,17,2,19,60,30,87,1,3,1,2,11
2016,"AL",3900001,"1B",80,754,39,4,70,300,34,66,11,1,15,35,41,113,2,3,1,1,8
2015,"AL",508501,"OF",19,42,1,1,1,61,13,9,2,1,2,7,12,21,1,2,1,3,2
1989,"NL",86001,"P",30,24,33,8,3,63,7,8,2,2,2,7,7,24,1,1,7,1,1
1990,"NL",210001,"P",35,27,28,4,5,75,8,13,3,1,1,5,7,33,1,1,8,1,3
1991,"NL",355001,"P",37,16,35,2,2,66,8,8,4,1,1,4,6,29,1,1,9,1,1
1992,"NL",1600001,"P",36,24,27,2,4,76,8,13,1,1,2,5,7,33,1,1,11,1,2
1993,"NL",2700001,"P",36,30,24,1,2,72,3,14,2,1,1,5,10,25,1,1,12,1,3
1994,"NL",3250001,"P",22,11,19,2,2,38,7,7,2,1,2,2,5,15,1,1,7,1,2
1995,"NL",4894446,"P",30,13,19,3,1,57,6,7,1,1,1,2,8,26,1,1,7,1,1
1996,"NL",6000001,"P",36,28,28,2,3,79,4,18,4,1,2,13,4,27,1,2,16,2,1
1997,"NL",7000001,"P",36,30,32,3,3,80,11,19,4,1,1,5,10,23,1,1,7,1,1
1998,"NL",7750001,"P",27,13,21,1,3,52,5,11,2,1,1,6,9,17,1,2,9,1,2
1999,"NL",7750001,"P",30,10,31,2,4,63,12,18,5,1,2,8,6,29,1,2,5,1,1
2001,"NL",8000001,"P",6,9,8,2,1,8,1,1,1,1,1,1,2,4,1,1,3,1,2
2002,"NL",7666668,"P",1,12,12,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1
2003,"NL",10666668,"P",1,5,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,"NL",11666668,"P",1,10,10,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1
2005,"NL",9000001,"P",34,23,32,1,5,69,2,11,3,2,1,4,4,27,1,1,13,1,4
2006,"NL",11000001,"P",36,21,34,3,2,65,6,9,4,1,1,5,5,28,1,1,19,1,3
2007,"NL",8000001,"P",33,20,30,4,2,55,2,6,2,1,1,3,2,20,1,1,14,1,1
2008,"NL",14000001,"P",6,3,4,4,1,9,1,1,1,1,1,2,1,3,1,1,2,1,2
2009,"AL",5500001,"P",9,5,8,1,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1
2013,"AL",498001,"P",1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,"AL",520001,"P",19,5,14,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1
2015,"AL",2650001,"P",13,2,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,"AL",3750001,"P",31,7,21,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,"AL",316001,"OF",9,21,3,1,2,30,5,9,3,1,2,2,6,3,1,1,2,1,1
2006,"AL",328501,"OF",32,46,2,2,2,97,15,25,7,2,4,9,14,39,1,5,6,2,1
2007,"NL",450001,"OF",11,29,2,1,1,50,7,11,2,2,2,8,10,12,2,4,1,1,2
2006,"NL",330001,"P",33,10,25,1,2,55,3,4,2,1,1,3,3,29,1,1,10,1,2
2007,"NL",408001,"P",33,12,16,1,2,58,7,6,1,1,1,3,4,24,1,1,13,1,1
2008,"NL",435001,"P",32,10,20,1,4,49,3,7,2,1,1,2,3,19,1,1,8,1,3
2009,"NL",3200001,"P",16,7,12,1,1,24,1,5,1,1,1,2,1,11,1,1,5,1,1
2010,"AL",4450001,"P",9,7,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,"AL",401401,"OF",69,124,4,5,1,242,35,59,15,2,10,30,30,79,2,4,3,2,6
2010,"AL",405801,"OF",76,136,4,4,1,299,37,77,21,1,15,33,22,80,3,1,1,1,4
2011,"AL",435801,"OF",47,92,5,4,2,188,24,43,15,1,4,31,12,57,2,2,2,3,6
2013,"NL",505001,"OF",54,118,6,2,1,262,29,57,13,3,6,26,25,76,4,1,1,1,2
2014,"NL",1200001,"P",1,1,1,1,1,323,38,86,16,2,14,39,35,68,3,3,2,1,11
2014,"NL",1200001,"OF",71,109,9,2,3,323,38,86,16,2,14,39,35,68,3,3,2,1,11
2015,"AL",2100001,"OF",56,106,6,2,2,212,24,51,10,3,4,21,24,57,2,3,1,1,4
1996,"AL",125001,"SS",11,14,32,3,6,105,19,28,7,2,7,19,7,17,1,2,2,2,6
1996,"AL",125001,"3B",20,13,35,4,6,105,19,28,7,2,7,19,7,17,1,2,2,2,6
1997,"AL",185001,"3B",79,57,118,17,12,299,28,66,16,1,6,36,19,52,1,2,5,3,5
1997,"AL",185001,"SS",4,6,9,1,3,299,28,66,16,1,6,36,19,52,1,2,5,3,5
1998,"AL",190001,"3B",1,1,1,1,1,126,18,27,3,1,2,5,15,25,1,2,1,2,5
1998,"AL",190001,"OF",1,1,1,1,1,126,18,27,3,1,2,5,15,25,1,2,1,2,5
1998,"AL",190001,"1B",2,10,1,1,2,126,18,27,3,1,2,5,15,25,1,2,1,2,5
1998,"AL",190001,"2B",5,7,20,2,4,126,18,27,3,1,2,5,15,25,1,2,1,2,5
1998,"AL",190001,"SS",27,48,94,5,17,126,18,27,3,1,2,5,15,25,1,2,1,2,5
1993,"AL",110001,"1B",120,1011,82,7,104,420,61,102,19,3,17,58,56,89,5,3,8,7,11
1994,"AL",200001,"1B",61,490,38,3,58,224,23,50,5,1,9,31,20,49,2,4,3,2,3
1995,"AL",225001,"1B",144,1162,58,5,106,545,81,158,23,2,25,103,53,92,5,4,6,3,17
1996,"AL",725001,"1B",150,1275,104,11,135,576,70,149,21,2,18,68,57,97,7,6,3,4,20
1997,"NL",1825001,"1B",152,1309,109,8,134,532,82,150,37,2,29,105,97,125,14,2,3,8,9
1998,"NL",2750001,"1B",114,1041,95,2,100,436,66,109,30,2,16,80,59,85,4,1,1,8,13
1999,"NL",3000001,"1B",151,1222,123,7,124,571,94,157,26,3,25,99,87,122,8,6,2,7,17
2000,"NL",4750001,"1B",145,1198,92,7,136,537,83,153,34,3,20,97,67,130,7,12,1,15,21
2001,"NL",5750001,"1B",81,659,48,2,77,286,44,71,13,2,9,35,56,82,11,5,1,5,3
2002,"NL",5900001,"1B",112,940,80,8,105,423,48,105,27,3,7,54,60,91,6,8,1,7,12
2003,"NL",6850001,"1B",95,815,75,6,83,331,49,91,19,4,9,52,56,56,1,9,2,3,8
2004,"NL",1500001,"1B",89,802,56,5,70,347,63,114,33,2,13,61,59,62,1,8,3,5,6
2005,"NL",2000001,"1B",97,815,58,4,63,368,41,102,18,3,5,41,33,62,2,8,3,3,7
2006,"AL",2000001,"1B",8,87,10,2,10,45,6,10,1,1,1,5,9,9,1,2,1,1,2
2012,"AL",481001,"C",1,2,1,1,1,66,12,19,3,1,4,10,4,27,1,1,2,1,2
2012,"AL",481001,"1B",9,68,7,1,6,66,12,19,3,1,4,10,4,27,1,1,2,1,2
2012,"AL",481001,"OF",5,11,1,1,1,66,12,19,3,1,4,10,4,27,1,1,2,1,2
2012,"AL",481001,"3B",2,1,2,1,1,66,12,19,3,1,4,10,4,27,1,1,2,1,2
2005,"NL",318001,"C",106,680,45,3,1,327,25,67,15,1,7,29,41,88,6,5,4,1,7
2006,"NL",341001,"C",56,395,36,3,7,185,20,52,10,1,7,33,23,40,5,2,2,6,6
2007,"NL",400001,"OF",1,1,1,1,1,327,38,83,21,1,14,48,41,68,4,8,4,5,10
2007,"NL",400001,"C",104,723,59,2,10,327,38,83,21,1,14,48,41,68,4,8,4,5,10
2007,"NL",400001,"1B",1,2,1,1,1,327,38,83,21,1,14,48,41,68,4,8,4,5,10
2008,"NL",1875001,"C",107,778,71,1,6,335,48,80,23,2,17,65,57,102,6,5,6,6,8
2009,"NL",2000001,"1B",1,2,1,1,1,166,21,34,8,1,7,23,33,48,5,3,2,3,6
2009,"NL",2000001,"C",52,364,22,1,2,166,21,34,8,1,7,23,33,48,5,3,2,3,6
2010,"NL",5250001,"C",59,412,33,2,2,196,23,46,9,1,11,33,37,62,7,2,2,2,6
2011,"NL",6250001,"C",31,202,18,1,2,97,14,27,4,1,4,18,18,24,1,2,3,4,3
2012,"NL",750001,"C",68,499,40,4,6,222,24,40,9,1,8,25,34,71,5,5,1,1,6
2012,"NL",750001,"1B",1,1,1,2,1,222,24,40,9,1,8,25,34,71,5,5,1,1,6
1986,"AL",60001,"3B",9,11,15,1,2,417,59,114,22,2,25,70,17,124,1,1,2,1,9
1986,"AL",60001,"SS",27,54,67,9,21,417,59,114,22,2,25,70,17,124,1,1,2,1,9
1986,"AL",60001,"OF",69,151,5,3,2,417,59,114,22,2,25,70,17,124,1,1,2,1,9
1987,"AL",90001,"OF",135,284,17,10,4,578,75,137,25,3,34,83,32,167,5,2,1,7,4
1987,"AL",90001,"SS",16,31,38,7,7,578,75,137,25,3,34,83,32,167,5,2,1,7,4
1988,"AL",185001,"OF",139,315,17,6,1,512,72,140,25,4,27,76,43,102,8,2,1,5,13
1989,"AL",340001,"OF",121,292,19,2,6,490,50,106,18,1,19,60,24,135,2,3,1,5,12
1989,"AL",340001,"SS",3,7,15,1,3,490,50,106,18,1,19,60,24,135,2,3,1,5,12
1990,"AL",700001,"SS",5,6,8,2,3,439,47,103,28,4,15,56,22,119,4,3,2,7,12
1990,"AL",700001,"OF",112,225,12,7,3,439,47,103,28,4,15,56,22,119,4,3,2,7,12
1991,"AL",800001,"1B",10,108,7,2,11,118,11,23,5,1,4,12,7,42,2,1,4,1,6
1991,"AL",800001,"OF",21,51,2,2,1,118,11,23,5,1,4,12,7,42,2,1,4,1,6
1992,"NL",565001,"3B",14,8,23,3,3,391,49,106,23,3,15,58,24,97,3,3,3,4,11
1992,"NL",565001,"SS",1,2,1,2,1,391,49,106,23,3,15,58,24,97,3,3,3,4,11
1992,"NL",565001,"OF",61,122,8,2,2,391,49,106,23,3,15,58,24,97,3,3,3,4,11
1992,"NL",565001,"1B",19,171,21,3,16,391,49,106,23,3,15,58,24,97,3,3,3,4,11
1992,"NL",565001,"2B",1,3,5,1,1,391,49,106,23,3,15,58,24,97,3,3,3,4,11
1993,"NL",1500001,"SS",1,5,4,1,4,517,62,138,34,2,12,57,48,148,4,5,3,2,9
1993,"NL",1500001,"OF",111,173,15,5,2,517,62,138,34,2,12,57,48,148,4,5,3,2,9
1993,"NL",1500001,"3B",23,13,27,6,4,517,62,138,34,2,12,57,48,148,4,5,3,2,9
1993,"NL",1500001,"1B",1,23,4,1,2,517,62,138,34,2,12,57,48,148,4,5,3,2,9
1994,"NL",1500001,"3B",3,5,5,2,1,154,19,37,7,1,7,19,15,48,5,2,2,3,6
1994,"NL",1500001,"1B",2,23,6,1,6,154,19,37,7,1,7,19,15,48,5,2,2,3,6
1994,"NL",1500001,"SS",4,8,11,3,6,154,19,37,7,1,7,19,15,48,5,2,2,3,6
1994,"NL",1500001,"OF",30,58,2,3,1,154,19,37,7,1,7,19,15,48,5,2,2,3,6
1994,"NL",1500001,"2B",3,3,4,3,1,154,19,37,7,1,7,19,15,48,5,2,2,3,6
1998,"AL",170001,"P",15,9,15,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,"AL",230001,"P",26,11,17,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000,"NL",258001,"P",24,13,19,3,1,39,2,4,2,1,1,1,3,8,1,2,2,1,2
2007,"AL",535001,"P",1,5,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,"AL",835001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,"NL",200001,"P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,"AL",109001,"P",8,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,"NL",214001,"P",7,5,13,2,2,11,3,4,2,1,1,1,1,3,1,1,2,1,2
1986,"NL",60001,"P",1,7,8,2,1,3,1,1,1,1,1,1,1,3,1,1,2,1,1
2012,"AL",482501,"2B",6,11,18,1,5,103,9,18,4,2,3,8,6,18,1,1,2,1,2
2012,"AL",482501,"3B",13,12,25,3,3,103,9,18,4,2,3,8,6,18,1,1,2,1,2
2012,"AL",482501,"SS",9,15,35,1,7,103,9,18,4,2,3,8,6,18,1,1,2,1,2
2013,"AL",495001,"2B",99,208,259,8,69,369,46,99,25,4,3,36,28,52,3,6,7,5,5
2013,"AL",495001,"SS",13,28,29,3,3,369,46,99,25,4,3,36,28,52,3,6,7,5,5
2014,"AL",510001,"SS",13,11,34,6,6,292,39,66,11,1,2,23,32,38,1,2,5,3,7
2014,"AL",510001,"2B",81,155,248,6,50,292,39,66,11,1,2,23,32,38,1,2,5,3,7
2015,"AL",1075001,"2B",88,169,269,6,57,373,41,93,13,4,2,38,24,51,2,3,4,2,10
2015,"AL",1075001,"SS",15,23,38,2,10,373,41,93,13,4,2,38,24,51,2,3,4,2,10
2015,"AL",1075001,"3B",2,1,3,1,1,373,41,93,13,4,2,38,24,51,2,3,4,2,10
1991,"AL",110001,"3B",2,2,4,1,1,365,39,95,15,2,4,21,15,27,1,6,20,1,13
1991,"AL",110001,"OF",2,3,1,1,1,365,39,95,15,2,4,21,15,27,1,6,20,1,13
1991,"AL",110001,"2B",104,229,327,12,79,365,39,95,15,2,4,21,15,27,1,6,20,1,13
1991,"AL",110001,"SS",2,3,7,1,1,365,39,95,15,2,4,21,15,27,1,6,20,1,13
1992,"AL",190001,"SS",3,5,8,2,2,369,38,101,13,4,8,44,15,25,1,2,8,2,15
1992,"AL",190001,"3B",8,6,20,2,1,369,38,101,13,4,8,44,15,25,1,2,8,2,15
1992,"AL",190001,"2B",86,188,268,8,73,369,38,101,13,4,8,44,15,25,1,2,8,2,15
1993,"AL",290001,"2B",4,10,12,1,3,48,6,9,3,1,1,7,5,3,1,1,3,2,4
1993,"AL",290001,"SS",9,15,24,2,7,48,6,9,3,1,1,7,5,3,1,1,3,2,4
1993,"AL",290001,"3B",1,2,2,2,1,48,6,9,3,1,1,7,5,3,1,1,3,2,4
1994,"AL",250001,"3B",1,1,2,1,1,214,33,60,10,3,7,23,9,26,1,3,4,2,3
1994,"AL",250001,"2B",37,68,116,6,25,214,33,60,10,3,7,23,9,26,1,3,4,2,3
1994,"AL",250001,"SS",16,31,71,3,14,214,33,60,10,3,7,23,9,26,1,3,4,2,3
1995,"AL",400001,"2B",18,24,45,4,6,340,51,99,19,3,8,40,24,20,1,2,7,2,10
1995,"AL",400001,"SS",73,111,177,6,36,340,51,99,19,3,8,40,24,20,1,2,7,2,10
1995,"AL",400001,"OF",6,9,2,2,1,340,51,99,19,3,8,40,24,20,1,2,7,2,10
1996,"AL",625001,"SS",14,32,45,2,11,248,21,53,9,2,2,17,11,14,1,2,7,1,9
1996,"AL",625001,"3B",27,25,56,6,8,248,21,53,9,2,2,17,11,14,1,2,7,1,9
1996,"AL",625001,"2B",23,43,60,3,16,248,21,53,9,2,2,17,11,14,1,2,7,1,9
1997,"AL",425001,"3B",1,2,3,1,1,216,28,67,7,2,3,26,17,15,1,2,6,3,6
1997,"AL",425001,"2B",52,122,148,6,36,216,28,67,7,2,3,26,17,15,1,2,6,3,6
1997,"AL",425001,"SS",2,6,5,1,4,216,28,67,7,2,3,26,17,15,1,2,6,3,6
1997,"AL",425001,"1B",1,5,1,1,2,216,28,67,7,2,3,26,17,15,1,2,6,3,6
1998,"AL",800001,"3B",6,5,9,1,2,148,17,35,4,2,1,15,5,16,1,1,2,2,6
1998,"AL",800001,"SS",15,30,45,3,13,148,17,35,4,2,1,15,5,16,1,1,2,2,6
1998,"AL",800001,"1B",13,107,9,2,9,148,17,35,4,2,1,15,5,16,1,1,2,2,6
1998,"AL",800001,"2B",4,8,15,1,5,148,17,35,4,2,1,15,5,16,1,1,2,2,6
1999,"AL",800001,"2B",13,31,41,2,13,128,21,33,7,1,3,17,5,18,1,1,3,1,5
1999,"AL",800001,"1B",1,9,1,1,1,128,21,33,7,1,3,17,5,18,1,1,3,1,5
1999,"AL",800001,"SS",4,13,10,1,3,128,21,33,7,1,3,17,5,18,1,1,3,1,5
1999,"AL",800001,"3B",19,16,24,2,4,128,21,33,7,1,3,17,5,18,1,1,3,1,5
2000,"NL",450001,"2B",1,1,1,1,1,177,15,51,12,1,6,21,12,17,4,2,1,2,7
